X1,X2,X3,X4,X5,X6,node_id,t,community,cp,cpj
1.0,1.0,1.0,1.0,1.0,1.0,22.0,309,0,6201.799805,5945.920019799997
1.0,1.0,1.0,1.0,1.0,1.0,22.0,310,0,6082.399902,5995.479980599997
1.0,1.0,1.0,1.0,1.0,1.0,22.0,311,0,6227.200195,6077.499999999997
1.0,1.0,1.0,1.0,1.0,1.0,22.0,312,0,6227.200195,6158.340038999998
1.0,1.0,1.0,1.0,1.0,1.0,22.0,313,0,6043.899902,6156.499999799998
1.0,1.0,1.0,1.0,1.0,1.0,22.0,314,0,6156.200195,6147.380077799999
1.0,1.0,1.0,1.0,1.0,1.0,22.0,315,0,6245.5,6180.000097399998
0.8,1.0,1.0,1.0,1.0,1.0,120.0,316,0,6355.899902,6205.740038799998
0.8,1.0,1.0,1.0,1.0,1.0,120.0,317,0,6432.100098,6246.720019399998
0.8,1.0,1.0,1.0,1.0,1.0,120.0,318,0,6286.5,6295.2400389999975
0.8,1.0,1.0,1.0,1.0,1.0,120.0,319,0,6338.799805,6331.759960999998
1.0,1.0,1.0,1.0,1.0,1.0,22.0,320,0,6488.0,6380.259960999998
0.8,1.0,1.0,1.0,1.0,1.0,120.0,321,0,6444.700195,6398.020019599998
0.8,1.0,0.8,1.0,1.0,1.0,77.0,322,0,6508.5,6413.299999999997
1.0,1.0,1.0,1.0,1.0,1.0,22.0,323,0,6652.200195,6486.440038999996
0.8,1.0,1.0,1.0,1.0,1.0,120.0,324,0,6432.899902,6505.260058399997
0.8,1.0,0.8,1.0,0.8,1.0,74.0,325,0,6293.399902,6466.340038799996
0.6,1.0,0.8,1.0,0.6,1.0,76.0,326,0,6214.700195,6420.340038799995
0.4,1.0,0.6,1.0,0.4,0.8,155.0,327,0,6188.799805,6356.399999799995
0.4,0.8,0.6,1.0,0.2,0.8,156.0,328,0,6411.700195,6308.299999799995
0.4,0.8,0.4,1.0,0.2,0.8,123.0,329,3,6299.100098,6281.540038999994
0.4,0.8,0.4,1.0,0.2,0.8,123.0,330,3,6222.600098,6267.3800781999935
0.2,0.8,0.4,1.0,0.2,0.8,33.0,331,3,6051.0,6234.640039199994
0.2,0.8,0.4,0.8,0.2,0.8,157.0,332,3,6096.299805,6216.140039199994
0.2,0.6,0.2,0.8,0.2,0.6,158.0,333,3,5968.5,6127.500000199995
0.2,0.6,0.2,0.8,0.2,0.6,158.0,334,3,5909.399902,6049.559960999995
0.2,0.6,0.2,0.8,0.2,0.6,158.0,335,3,6143.299805,6033.699902399995
0.2,0.6,0.2,0.8,0.2,0.6,158.0,336,3,6123.299805,6048.159863399995
0.4,0.6,0.2,0.8,0.2,0.6,82.0,337,3,6277.299805,6084.359863399995
0.6,0.6,0.4,0.8,0.6,0.6,85.0,338,3,6363.600098,6163.379882999996
0.8,0.8,0.4,0.8,0.8,0.8,159.0,339,3,6244.100098,6230.319922199997
0.8,0.8,0.6,0.8,1.0,0.8,160.0,340,0,6130.799805,6227.819922199997
0.8,0.6,0.6,0.8,1.0,0.8,161.0,341,0,6165.299805,6236.219922199996
0.8,0.6,0.6,0.8,1.0,0.8,161.0,342,0,6257.299805,6232.219922199996
0.6,0.6,0.6,0.8,0.8,0.8,162.0,343,0,6222.799805,6204.059863599997
0.6,0.6,0.8,0.8,0.8,0.8,163.0,344,0,6304.200195,6216.079882999998
0.6,0.6,0.8,0.8,1.0,0.8,164.0,345,0,6227.700195,6235.459960999998
0.6,0.6,0.8,0.8,1.0,0.8,164.0,346,0,6227.100098,6247.820019599998
0.6,0.6,0.8,0.8,1.0,0.8,164.0,347,0,6348.399902,6266.040038999998
0.6,0.6,0.8,0.8,1.0,0.8,164.0,348,0,6352.899902,6292.060058399998
0.6,0.6,0.6,0.8,1.0,0.8,165.0,349,0,6292.100098,6289.640038999997
0.6,0.6,0.6,0.8,1.0,0.8,165.0,350,0,6337.100098,6311.520019599998
0.8,0.6,0.6,0.8,1.0,0.8,161.0,351,0,6314.799805,6329.059960999997
0.6,0.6,0.6,0.8,0.8,0.8,162.0,352,0,6248.899902,6309.159960999998
0.6,0.6,0.6,0.8,0.6,0.8,166.0,353,0,6202.700195,6279.120019599997
0.4,0.6,0.6,0.8,0.2,0.6,167.0,354,3,6028.100098,6226.320019599998
0.4,0.4,0.4,0.8,0.2,0.6,168.0,355,3,6126.100098,6184.120019599997
0.4,0.4,0.4,0.8,0.2,0.6,168.0,356,3,6294.799805,6180.120019599997
0.4,0.4,0.4,0.8,0.2,0.6,168.0,357,3,6270.0,6184.340039199997
0.4,0.4,0.4,0.6,0.2,0.4,169.0,358,1,6259.399902,6195.679980599996
0.6,0.6,0.4,0.6,0.4,0.4,170.0,359,1,6232.5,6236.559960999997
0.6,0.6,0.6,0.6,0.6,0.4,171.0,360,4,6270.0,6265.339941399998
0.6,0.6,0.4,0.6,0.6,0.4,172.0,361,4,6276.899902,6261.759960799997
0.6,0.6,0.4,0.6,0.8,0.4,173.0,362,4,6254.0,6258.559960799998
0.6,0.6,0.6,0.6,1.0,0.6,174.0,363,4,6334.600098,6273.5999999999985
0.8,0.6,0.6,0.6,1.0,0.6,175.0,364,1,6382.799805,6303.6599609999985
0.8,0.6,0.8,0.6,1.0,0.6,176.0,365,4,6415.799805,6332.819922
0.8,0.6,0.8,0.6,1.0,0.6,176.0,366,4,6358.100098,6349.0599612
0.8,0.6,0.8,0.6,1.0,0.8,177.0,367,0,6391.0,6376.459961199998
0.8,0.6,0.8,0.6,1.0,0.8,177.0,368,0,6464.299805,6402.3999026
0.8,0.6,0.8,0.6,1.0,0.8,177.0,369,0,6534.299805,6432.6999025999985
0.8,0.6,0.8,0.6,1.0,0.8,177.0,370,0,6512.399902,6452.0199219999995
0.8,0.6,0.8,0.6,1.0,1.0,178.0,371,0,6489.600098,6478.3199220000015
0.8,0.8,0.8,0.6,1.0,1.0,147.0,372,0,6560.200195,6512.159961
0.8,0.8,0.8,0.6,1.0,1.0,147.0,373,0,6588.299805,6536.959961000001
0.8,0.8,0.8,0.6,1.0,1.0,147.0,374,0,6551.700195,6540.440039000003
0.8,0.8,0.8,0.6,1.0,1.0,147.0,375,0,6557.0,6549.360058600002
0.8,0.8,0.8,0.6,1.0,1.0,147.0,376,0,6513.899902,6554.2200194000025
0.6,0.8,0.8,0.6,1.0,1.0,179.0,377,0,6535.899902,6549.359960800001
0.6,0.8,0.6,0.6,0.8,1.0,180.0,378,0,6458.899902,6523.4799802000025
0.6,0.6,0.6,0.6,0.6,0.8,181.0,379,4,6446.899902,6502.519921600003
0.4,0.6,0.6,0.6,0.4,0.8,182.0,380,4,6521.799805,6495.479882600002
0.6,0.6,0.6,0.6,0.4,1.0,183.0,381,4,6605.799805,6513.859863200001
0.6,0.6,0.6,0.6,0.6,1.0,184.0,382,4,6626.899902,6532.059863200003
0.6,0.8,0.6,0.8,1.0,1.0,185.0,383,0,6612.700195,6562.819921800003
0.8,0.8,0.6,0.8,1.0,1.0,153.0,384,0,6651.600098,6603.7599610000025
0.8,0.8,0.6,0.8,1.0,1.0,153.0,385,0,6631.100098,6625.620019600004
0.8,0.8,0.6,0.8,1.0,1.0,153.0,386,0,6626.700195,6629.800097600002
0.8,0.8,0.6,0.8,1.0,1.0,153.0,387,0,6608.700195,6626.160156200002
0.6,0.8,0.6,0.8,1.0,1.0,185.0,388,0,6631.299805,6629.8800782000035
0.6,0.8,0.8,0.8,1.0,1.0,186.0,389,0,6744.899901999999,6648.540039000002
0.8,0.8,0.8,0.8,1.0,1.0,187.0,390,0,6733.5,6669.020019400003
0.8,0.8,0.8,0.8,1.0,1.0,187.0,391,0,6766.0,6696.879980400003
0.8,0.8,0.8,0.8,1.0,1.0,187.0,392,0,6798.100098000001,6734.7599610000025
0.8,0.8,0.8,0.8,1.0,1.0,187.0,393,0,6798.899901999999,6768.279980400002
0.8,0.8,0.8,0.8,0.8,1.0,188.0,394,0,6675.600098,6754.420019600004
0.6,0.8,0.6,0.8,0.8,1.0,189.0,395,0,6648.600098,6737.440039200003
0.6,0.8,0.6,0.8,0.6,0.8,190.0,396,0,6588.799805,6702.000000200003
0.4,0.6,0.6,0.6,0.2,0.8,191.0,397,4,6503.399902,6643.059961000004
0.4,0.6,0.4,0.6,0.2,0.6,192.0,398,1,6401.100098,6563.500000200003
0.2,0.6,0.4,0.6,0.2,0.6,193.0,399,3,6549.799805,6538.339941600005
0.2,0.6,0.4,0.6,0.2,0.6,193.0,400,3,6543.200195,6517.259961000005
0.2,0.6,0.4,0.6,0.2,0.6,193.0,401,3,6533.200195,6506.140039000006
0.4,0.6,0.4,0.6,0.2,0.6,192.0,402,1,6641.200195,6533.700097600006
0.6,0.6,0.4,0.6,0.4,0.8,194.0,403,10,6658.5,6585.180078000008
0.6,0.6,0.4,0.6,0.6,0.8,195.0,404,4,6697.600098,6614.740136600008
0.6,0.6,0.4,0.8,0.8,0.8,196.0,405,0,6704.600098,6647.020117200007
0.8,0.6,0.6,0.8,1.0,0.8,161.0,406,0,6666.700195,6673.720117200009
0.8,0.6,0.6,0.8,0.8,0.8,197.0,407,0,6559.600098,6657.400097800009
0.6,0.6,0.6,0.8,0.8,0.8,162.0,408,0,6582.899902,6642.280078200009
0.6,0.6,0.6,0.6,0.6,0.6,198.0,409,4,6523.299805,6607.420019600007
0.6,0.6,0.6,0.6,0.4,0.6,199.0,410,4,6571.0,6580.700000000007
0.4,0.6,0.6,0.6,0.2,0.6,200.0,411,4,6523.0,6551.959961000008
0.4,0.6,0.6,0.6,0.2,0.6,200.0,412,4,6556.299805,6551.299902400007
0.4,0.6,0.6,0.6,0.2,0.6,200.0,413,4,6557.0,6546.119922000007
0.4,0.6,0.4,0.6,0.2,0.6,192.0,414,1,6541.299805,6549.719922000008
0.4,0.6,0.4,0.6,0.2,0.6,192.0,415,1,6625.899902,6560.699902400009
0.6,0.6,0.4,0.6,0.4,0.6,201.0,416,1,6645.299805,6585.159863400008
0.6,0.6,0.4,0.6,0.6,0.6,202.0,417,4,6649.200195,6603.739941400007
0.6,0.6,0.6,0.6,1.0,0.6,174.0,418,4,6631.5,6618.639941400007
0.6,0.6,0.6,0.6,1.0,0.6,174.0,419,4,6591.899902,6628.759960800006
0.6,0.6,0.6,0.6,1.0,0.6,174.0,420,4,6644.899902,6632.5599608000075
0.6,0.6,0.6,0.6,1.0,0.6,174.0,421,4,6666.100098,6636.720019400006
0.6,0.6,0.6,0.6,1.0,0.6,174.0,422,4,6735.600098000001,6654.000000000007
0.8,0.6,0.8,0.6,1.0,0.8,177.0,423,0,6836.799805,6695.059961000008
0.8,0.6,0.8,0.6,1.0,0.8,177.0,424,0,6797.600098000001,6736.200000200009
0.8,0.6,0.8,0.6,1.0,1.0,178.0,425,0,6947.100098000001,6796.64003940001
0.8,0.6,0.8,0.6,1.0,1.0,178.0,426,0,6872.899901999999,6838.000000200009
0.8,0.8,0.8,0.6,1.0,1.0,147.0,427,0,6836.399901999999,6858.1599610000085
0.8,0.6,0.8,0.6,1.0,1.0,178.0,428,0,6855.899901999999,6861.979980400008
0.8,0.6,0.8,0.6,0.8,1.0,203.0,429,0,6677.799805,6838.019921800007
0.6,0.6,0.8,0.6,0.6,0.8,204.0,430,0,6657.5,6780.099902200006
0.4,0.6,0.6,0.6,0.4,0.6,205.0,431,4,6680.200195,6741.5599608000075
0.4,0.6,0.6,0.6,0.2,0.6,200.0,432,4,6654.399902,6705.159960800006
0.4,0.6,0.6,0.6,0.2,0.6,200.0,433,4,6784.600098000001,6690.900000000007
0.4,0.6,0.6,0.6,0.4,0.6,205.0,434,4,6910.399901999999,6737.420019400006
0.6,0.6,0.6,0.6,0.6,0.8,181.0,435,4,6891.600098000001,6784.2400390000075
0.6,0.6,0.6,0.6,0.8,1.0,206.0,436,4,6942.200195,6836.640039000007
0.8,0.6,0.6,0.6,1.0,1.0,207.0,437,4,6912.600098000001,6888.280078200009
0.8,0.8,0.6,0.6,1.0,1.0,208.0,438,0,6957.799805,6922.920019600007
0.8,0.8,0.6,0.6,1.0,1.0,208.0,439,0,7006.899901999999,6942.2200196000085
0.8,0.8,0.8,0.6,1.0,1.0,147.0,440,0,7039.899901999999,6971.879980400006
0.8,0.8,0.8,0.6,1.0,1.0,147.0,441,0,6955.5,6974.5399414000085
0.8,0.8,0.8,0.6,1.0,1.0,147.0,442,0,6997.799805,6991.579882800007
0.8,0.8,0.8,0.6,1.0,1.0,147.0,443,0,7159.5,7031.919921800008
0.8,0.8,0.8,0.6,1.0,1.0,147.0,444,0,7159.5,7062.439941400007
0.8,0.8,0.8,0.6,1.0,1.0,147.0,445,0,7427.0,7139.859961000007
1.0,0.8,1.0,0.8,1.0,1.0,209.0,446,0,7454.200195,7239.600000000009
1.0,1.0,1.0,0.8,1.0,1.0,21.0,447,0,7478.299805,7335.700000000007
1.0,1.0,1.0,0.8,1.0,1.0,21.0,448,0,7411.799805,7386.1599610000085
1.0,1.0,1.0,0.8,1.0,1.0,21.0,449,0,7621.100098000001,7478.479980600008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,450,0,7667.600098000001,7526.600000200008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,451,0,7655.799805,7566.91992220001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,452,0,7816.299805,7634.51992220001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,453,0,7835.399901999999,7719.239941600009
1.0,1.0,1.0,1.0,1.0,1.0,22.0,454,0,7904.899901999999,7775.999902400009
1.0,1.0,1.0,1.0,1.0,1.0,22.0,455,0,7817.5,7805.979882800006
1.0,1.0,1.0,1.0,1.0,1.0,22.0,456,0,7890.700195,7852.959960800006
0.8,1.0,1.0,1.0,1.0,1.0,120.0,457,0,7759.799805,7841.659960800006
0.8,1.0,1.0,1.0,0.8,1.0,23.0,458,0,7759.100098000001,7826.400000000007
0.8,1.0,0.8,1.0,0.8,1.0,74.0,459,0,7849.799805,7815.379980600009
0.6,1.0,0.8,1.0,0.8,1.0,75.0,460,0,7736.899901999999,7799.259961000009
0.6,1.0,0.8,1.0,0.6,1.0,76.0,461,0,7788.799805,7778.879883000009
0.6,1.0,0.8,1.0,0.8,1.0,75.0,462,0,7964.700195,7819.859961000007
0.6,1.0,0.8,1.0,1.0,1.0,148.0,463,0,8095.899901999999,7887.219921800007
0.8,1.0,0.8,1.0,1.0,1.0,77.0,464,0,8102.299805,7937.719921800007
0.8,1.0,0.8,1.0,1.0,1.0,77.0,465,0,8171.200195,8024.579980400007
1.0,1.0,0.8,1.0,1.0,1.0,73.0,466,0,8147.899901999999,8096.3999998000045
1.0,1.0,0.8,1.0,1.0,1.0,73.0,467,0,8147.899901999999,8133.039941200006
0.8,1.0,0.8,1.0,1.0,1.0,77.0,468,0,8102.299805,8134.319921800006
1.0,1.0,1.0,1.0,1.0,1.0,22.0,469,0,8670.599609,8247.979882600008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,470,0,8764.900391,8366.719921800008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,471,0,8700.0,8477.139941400008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,472,0,8816.099609,8610.77988280001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,473,0,8950.200195,8780.35996080001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,474,0,8771.299805,8800.50000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,475,0,8701.799805,8787.879882800009
1.0,1.0,1.0,1.0,1.0,1.0,22.0,476,0,8719.5,8791.779882800009
1.0,1.0,1.0,1.0,1.0,1.0,22.0,477,0,8959.299805,8820.41992200001
0.8,1.0,1.0,1.0,1.0,1.0,120.0,478,0,9149.099609,8860.19980480001
0.8,1.0,1.0,1.0,1.0,1.0,120.0,479,0,8927.900391,8891.51992200001
0.8,1.0,1.0,1.0,1.0,1.0,120.0,480,0,8776.799805,8906.51992200001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,481,0,8828.700195,8928.35996100001
0.6,1.0,0.8,1.0,1.0,1.0,148.0,482,0,8978.0,8932.10000000001
0.6,1.0,0.6,1.0,0.8,1.0,27.0,483,0,8961.0,8894.48007820001
0.6,1.0,0.6,1.0,1.0,1.0,210.0,484,0,9074.0,8923.700000000008
0.8,1.0,0.8,1.0,1.0,1.0,77.0,485,0,9126.0,8993.540039000009
0.8,1.0,0.8,1.0,1.0,1.0,77.0,486,0,9181.0,9064.00000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,487,0,9419.0,9152.200000000008
1.0,1.0,0.8,1.0,1.0,1.0,73.0,488,0,9565.0,9273.00000000001
1.0,1.0,0.8,1.0,1.0,1.0,73.0,489,0,9317.0,9321.60000000001
1.0,1.0,0.8,1.0,1.0,1.0,73.0,490,0,9314.0,9359.200000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,491,0,9499.0,9422.800000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,492,0,9499.0,9438.800000000008
0.8,1.0,0.8,1.0,0.8,1.0,74.0,493,0,9172.0,9360.200000000008
0.6,1.0,0.8,1.0,0.8,1.0,75.0,494,0,9088.0,9314.400000000009
0.6,1.0,0.8,1.0,0.6,1.0,76.0,495,0,9303.0,9312.200000000008
0.4,1.0,0.8,1.0,0.4,1.0,211.0,496,0,9302.0,9272.800000000008
0.4,1.0,0.6,1.0,0.2,0.8,31.0,497,0,9328.0,9238.60000000001
0.4,1.0,0.6,1.0,0.4,1.0,212.0,498,0,9380.0,9280.200000000008
0.6,1.0,0.6,1.0,0.4,1.0,26.0,499,0,9272.0,9317.00000000001
0.4,0.8,0.4,1.0,0.2,0.8,123.0,500,3,9044.0,9265.200000000008
0.4,0.8,0.4,1.0,0.2,0.8,123.0,501,3,9138.0,9232.400000000009
0.4,0.8,0.4,1.0,0.2,0.8,123.0,502,3,9237.0,9214.200000000008
0.4,0.8,0.4,1.0,0.2,0.8,123.0,503,3,9302.0,9198.60000000001
0.6,0.8,0.6,1.0,0.8,0.8,213.0,504,3,9705.0,9285.200000000008
0.8,0.8,0.6,1.0,1.0,1.0,154.0,505,0,9837.0,9443.800000000008
1.0,1.0,0.8,1.0,1.0,1.0,73.0,506,0,9738.0,9563.800000000008
1.0,1.0,0.8,1.0,1.0,1.0,73.0,507,0,9819.0,9680.200000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,508,0,9733.0,9766.400000000009
1.0,1.0,0.8,1.0,0.8,1.0,214.0,509,0,9518.0,9729.00000000001
0.8,1.0,0.8,1.0,0.8,1.0,74.0,510,0,9456.0,9652.800000000008
0.6,0.8,0.8,1.0,0.8,1.0,215.0,511,0,9490.0,9603.200000000008
0.6,0.8,0.8,1.0,0.6,0.8,216.0,512,0,9566.0,9552.60000000001
0.4,0.8,0.8,1.0,0.4,0.8,217.0,513,0,9419.0,9489.800000000008
0.4,0.8,0.6,1.0,0.2,0.8,156.0,514,0,9422.0,9470.60000000001
0.4,0.8,0.6,1.0,0.2,0.8,156.0,515,0,9474.0,9474.200000000008
0.4,0.8,0.6,1.0,0.2,0.8,156.0,516,0,9634.0,9503.00000000001
0.4,0.8,0.4,1.0,0.4,0.8,218.0,517,3,9709.0,9531.60000000001
0.6,0.8,0.4,1.0,0.6,0.8,219.0,518,3,9732.0,9594.200000000008
0.8,0.8,0.6,1.0,1.0,1.0,154.0,519,0,9762.0,9662.200000000008
0.8,0.8,0.6,1.0,1.0,1.0,154.0,520,0,9858.0,9739.00000000001
0.8,0.8,0.8,1.0,1.0,1.0,220.0,521,0,9982.0,9808.60000000001
1.0,0.8,0.8,0.8,1.0,1.0,221.0,522,0,10074.0,9881.60000000001
1.0,0.8,0.8,0.8,1.0,1.0,221.0,523,0,9994.0,9934.00000000001
1.0,0.8,1.0,0.8,1.0,1.0,209.0,524,0,10219.0,10025.400000000009
1.0,0.8,1.0,0.8,1.0,1.0,209.0,525,0,10180.0,10089.800000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,526,0,10437.0,10180.800000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,527,0,10492.0,10264.400000000009
1.0,1.0,1.0,1.0,1.0,1.0,22.0,528,0,10681.0,10401.800000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,529,0,10648.0,10487.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,530,0,10283.0,10508.200000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,531,0,10354.0,10491.60000000001
0.8,1.0,1.0,1.0,1.0,1.0,120.0,532,0,10499.0,10493.00000000001
0.8,1.0,0.8,1.0,0.8,1.0,74.0,533,0,10506.0,10458.00000000001
0.6,1.0,0.8,1.0,0.8,1.0,75.0,534,0,10641.0,10456.60000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,535,0,10715.0,10543.00000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,536,0,10745.0,10621.200000000008
0.8,1.0,0.8,1.0,1.0,1.0,77.0,537,0,10764.0,10674.200000000008
0.8,1.0,0.8,1.0,1.0,1.0,77.0,538,0,10961.0,10765.200000000008
1.0,1.0,0.8,1.0,1.0,1.0,73.0,539,0,11133.0,10863.60000000001
1.0,1.0,0.8,1.0,1.0,1.0,73.0,540,0,11301.0,10980.800000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,541,0,11345.0,11100.800000000007
1.0,1.0,1.0,1.0,1.0,1.0,22.0,542,0,11361.0,11220.200000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,543,0,11110.0,11250.00000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,544,0,11030.0,11229.400000000007
0.8,1.0,1.0,1.0,0.8,1.0,23.0,545,0,11106.0,11190.400000000007
0.8,1.0,1.0,1.0,0.8,1.0,23.0,546,0,11334.0,11188.200000000008
0.6,1.0,0.8,1.0,0.8,1.0,75.0,547,0,11396.0,11195.200000000008
0.8,1.0,0.8,1.0,1.0,1.0,77.0,548,0,11429.0,11259.00000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,549,0,11490.0,11351.00000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,550,0,11852.0,11500.200000000008
1.0,1.0,0.8,1.0,1.0,1.0,73.0,551,0,11828.0,11599.00000000001
1.0,1.0,0.8,1.0,1.0,1.0,73.0,552,0,11954.0,11710.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,553,0,12119.0,11848.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,554,0,12206.0,11991.800000000007
1.0,1.0,1.0,1.0,1.0,1.0,22.0,555,0,12205.0,12062.400000000007
1.0,1.0,1.0,1.0,1.0,1.0,22.0,556,0,12121.0,12121.00000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,557,0,12239.0,12178.00000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,558,0,12587.0,12271.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,559,0,13053.0,12441.00000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,560,0,12874.0,12574.800000000007
1.0,1.0,1.0,1.0,1.0,1.0,22.0,561,0,12758.0,12702.200000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,562,0,12568.0,12768.00000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,563,0,13002.0,12851.00000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,564,0,13260.0,12892.400000000007
1.0,1.0,1.0,1.0,1.0,1.0,22.0,565,0,13285.0,12974.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,566,0,13494.0,13121.800000000007
1.0,1.0,1.0,1.0,1.0,1.0,22.0,567,0,13502.0,13308.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,568,0,13617.0,13431.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,569,0,13609.0,13501.400000000007
1.0,1.0,1.0,1.0,1.0,1.0,22.0,570,0,13153.0,13475.00000000001
0.8,1.0,0.8,1.0,0.8,1.0,74.0,571,0,12698.0,13315.800000000007
0.4,1.0,0.6,1.0,0.2,0.8,31.0,572,0,11617.0,12938.800000000007
0.2,1.0,0.4,1.0,0.2,0.8,32.0,573,3,12640.0,12743.400000000007
0.2,0.8,0.2,1.0,0.2,0.6,222.0,574,3,11728.0,12367.200000000008
0.2,0.6,0.2,1.0,0.2,0.6,125.0,575,3,11182.0,11973.00000000001
0.2,0.4,0.2,0.8,0.2,0.4,126.0,576,3,11292.0,11691.800000000007
0.2,0.6,0.2,0.8,0.2,0.4,223.0,577,3,12235.0,11815.400000000007
0.2,0.6,0.2,0.8,0.2,0.4,223.0,578,3,12427.0,11772.800000000007
0.2,0.6,0.2,0.8,0.2,0.4,223.0,579,3,12544.0,11936.00000000001
0.4,0.6,0.2,1.0,0.4,0.6,224.0,580,7,12523.0,12204.200000000008
1.0,0.8,0.2,1.0,0.6,0.6,225.0,581,7,12938.0,12533.400000000007
1.0,0.8,0.4,1.0,1.0,0.8,226.0,582,7,13044.0,12695.200000000008
1.0,0.8,0.6,1.0,1.0,0.8,227.0,583,7,13019.0,12813.60000000001
1.0,0.8,0.8,1.0,1.0,0.8,228.0,584,7,12872.0,12879.200000000008
1.0,0.8,1.0,1.0,1.0,0.8,229.0,585,7,12259.0,12826.400000000007
0.8,0.8,1.0,1.0,0.8,0.8,230.0,586,7,12017.0,12642.200000000008
0.4,0.6,0.8,1.0,0.6,0.6,231.0,587,7,11909.0,12415.200000000008
0.4,0.6,0.8,0.8,0.4,0.6,232.0,588,7,12523.0,12316.00000000001
0.2,0.6,0.8,0.8,0.2,0.4,233.0,589,7,12323.0,12206.200000000008
0.2,0.4,0.6,0.8,0.2,0.4,234.0,590,7,12129.0,12180.200000000008
0.2,0.4,0.4,0.8,0.2,0.4,235.0,591,3,11949.0,12166.60000000001
0.2,0.4,0.2,0.8,0.2,0.4,126.0,592,3,11810.0,12146.800000000007
0.2,0.4,0.2,0.6,0.2,0.4,236.0,593,1,11851.0,12012.400000000007
0.2,0.4,0.2,0.6,0.2,0.4,236.0,594,1,11905.0,11928.800000000007
0.2,0.4,0.2,0.6,0.2,0.2,237.0,595,1,11335.0,11770.00000000001
0.2,0.2,0.2,0.6,0.2,0.2,92.0,596,1,11338.0,11647.800000000007
0.2,0.2,0.2,0.6,0.2,0.2,92.0,597,1,11211.0,11528.00000000001
0.2,0.2,0.2,0.6,0.2,0.2,92.0,598,1,10849.0,11327.60000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,599,1,11180.0,11182.60000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,600,1,11158.0,11147.200000000008
0.2,0.2,0.2,0.4,0.2,0.2,93.0,601,1,11422.0,11164.00000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,602,1,11626.0,11247.00000000001
0.6,0.2,0.2,0.4,0.4,0.2,238.0,603,1,11719.0,11421.00000000001
0.6,0.2,0.2,0.4,0.6,0.2,239.0,604,1,11267.0,11438.400000000007
0.6,0.2,0.4,0.4,0.4,0.2,240.0,605,1,10609.0,11328.60000000001
0.4,0.2,0.2,0.2,0.2,0.2,241.0,606,1,10109.0,11066.00000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,607,1,11063.0,10953.400000000009
0.2,0.2,0.2,0.2,0.2,0.2,95.0,608,1,11119.0,10833.400000000009
0.2,0.2,0.4,0.2,0.2,0.2,242.0,609,1,11431.0,10866.200000000008
0.6,0.2,0.6,0.2,0.6,0.2,243.0,610,1,11838.0,11112.00000000001
0.8,0.2,0.8,0.2,1.0,0.2,244.0,611,2,11685.0,11427.200000000008
1.0,0.4,0.8,0.2,1.0,0.2,245.0,612,2,11735.0,11561.60000000001
1.0,0.4,0.6,0.2,1.0,0.4,246.0,613,1,11361.0,11610.00000000001
