date,cp,d,cpj,maq_10,maq_50,f1,f2,f3,f4,f5,f6,t,z1,fz1,X1,z2,fz2,X2,z3,fz3,X3,z4,fz4,X4,z5,fz5,X5,z6,fz6,X6
4/7/1995,3203.0,66,3131.300048999999,3155.4100196000018,3215.288794904,-0.007640836040401222,-0.026121680278647808,0.0017117368630290564,-0.005027947718081682,0.34291552374755807,0.4499258173206074,12,-0.383400302253566,0.3507114896292918,0.4,-0.5501846850357368,0.29109635340724105,0.4,0.20381838853728015,0.5807522887543678,0.6,-2.0778836633064603,0.018860037777118994,0.2,-0.5205704749595937,0.3013330107903337,0.4,-0.37611197314537054,0.3534168267333113,0.4
4/10/1995,3114.100098,67,3175.420068599999,3155.170024500002,3201.4011962760005,0.006418051624081933,-0.008115548812258733,-7.605829306145395e-05,-0.004319238337162856,0.5571527855690844,0.48111706482856065,13,0.13022850068644556,0.5518071768514528,0.6,-0.3128755190713708,0.37718761871565454,0.4,-0.12760248906235908,0.4492317806253515,0.6,-1.8145815086496753,0.034794123154737795,0.2,-0.028001945037504607,0.4888302999203899,0.6,-0.29319826159553,0.3846853063895773,0.4
4/11/1995,3017.800049,68,3153.9600587999994,3147.790029400002,3187.690797844001,0.001960114665327195,-0.010581559248724948,-0.0023390166116862288,-0.004282624260885548,0.4529476247396671,0.4659456192294093,14,-0.032638212410049515,0.48698154847782593,0.6,-0.34537594155410056,0.3649058807742656,0.4,-0.5471089573369925,0.29215193939074857,0.4,-1.8009785206913609,0.035853132757321375,0.2,-0.2675876382247182,0.3945083736705457,0.4,-0.33352755153115643,0.36936804786432914,0.4
4/12/1995,3020.800049,69,3122.0600587999998,3133.3340333200017,3173.4427988240004,-0.0035980761706584374,-0.016191481391453433,-0.004592427050401304,-0.004469692929325864,0.3039819648230504,0.44339348066454565,15,-0.23570171030054177,0.4068320713274374,0.6,-0.41931108677399165,0.33749439752236826,0.4,-0.964845442776563,0.16731111550348443,0.2,-1.8704789178855565,0.030708670961777186,0.2,-0.610085462786762,0.2709025979912839,0.4,-0.3934764686535751,0.3469838003037923,0.4
4/17/1995,3113.100098,70,3093.7600588,3116.450039200002,3159.7552001960007,-0.007280713669270411,-0.020886156431329517,-0.005388507557909539,-0.00431317011073018,0.2636279452271963,0.4233864110286321,16,-0.37024355565951483,0.35560051303698315,0.4,-0.4811838671802839,0.31519291289029094,0.4,-1.1124225852358236,0.1329782491631311,0.2,-1.8123270202265116,0.03496784095234079,0.2,-0.7028663354499683,0.24106952623214595,0.4,-0.446659990740235,0.327560286824383,0.4
4/18/1995,3193.899902,71,3091.9400392000002,3107.028042140002,3145.525201176001,-0.0048560884341455335,-0.017035362474910998,-0.0030233107996232578,-0.004503513126307146,0.2724420352124229,0.4220997234358433,17,-0.28166205569906844,0.38910132604648795,0.4,-0.43043289361308057,0.33344038595901376,0.4,-0.6739631886675874,0.2501673586279146,0.4,-1.8830439141673097,0.029847208479000843,0.2,-0.6826012176562165,0.24742943222929714,0.4,-0.45008031061990794,0.32632626666729425,0.4
4/19/1995,3330.699951,72,3135.2600098000003,3111.514043120002,3131.5636015680006,0.007631643743502892,0.0011803714381368735,0.0014438237824561106,-0.0044385591324400675,0.6499908917583953,0.4527253654294806,18,0.17456599611507373,0.5692896652872227,0.6,-0.19036130297723322,0.4245130094631847,0.6,0.1541527498418069,0.5612553515294215,0.6,-1.8589119822369147,0.03151980770211797,0.2,0.18544892292828846,0.5735615305556272,0.6,-0.3686701122736683,0.356186814405271,0.4
4/20/1995,3384.3000490000004,73,3208.5600098000004,3125.9440431200023,3119.1840019600013,0.026429125262760422,0.028653650372609585,0.00463761365046933,-0.0039531688265250775,1.0,0.5045457966772714,19,0.8613150591589728,0.8054677280623492,1.0,0.17171874305686075,0.5681706750672413,0.6,0.7462164643673816,0.7722316680528418,0.8,-1.6785781009057017,0.04661714873471576,0.2,0.9901804175341706,0.8389570288559127,1.0,-0.23091915224002113,0.40868880573425936,0.6
4/24/1995,3512.899902,74,3306.9799804000004,3150.574038220003,3108.1324023520015,0.04964363328162347,0.06397654678337572,0.007879218169055013,-0.003543106017809605,1.0,0.5741251325556735,20,1.7094362085079724,0.956314910670172,1.0,0.6372516701229326,0.738019536944654,0.8,1.347144043078325,0.9110330771659383,1.0,-1.5262301512575458,0.06347627848978217,0.2,0.9901804175341706,0.8389570288559127,1.0,-0.045960824318693756,0.4816707372786381,0.6
4/25/1995,3699.100098,75,3424.1799804,3184.3420313600027,3098.4284023520013,0.075317898227649,0.10513445390596177,0.01071804462626691,-0.0031221321178779293,1.0,0.6808158459054273,21,2.6474223625552873,0.9959446009366114,1.0,1.1796862641572736,0.8809374905073115,1.0,1.8734047573425094,0.9694937432093919,1.0,-1.3698284753511618,0.08537022548255646,0.2,0.9901804175341706,0.8389570288559127,1.0,0.23764832050542992,0.5939230652035835,0.6
4/26/1995,3825.899902,76,3550.5799804000003,3226.270024500003,3092.2428027440014,0.10052164060578228,0.14822160059658906,0.013166925137779062,-0.0019963668043142535,1.0,0.8258754077253478,22,3.5682183982183937,0.9998202915678944,1.0,1.7475469878237304,0.9597287491252027,1.0,2.327377420540016,0.9900274067809932,1.0,-0.9515802615136504,0.1706549479359329,0.2,0.9901804175341706,0.8389570288559127,1.0,0.6232509374965056,0.733440183360741,0.8
